x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1980.8,1980-08,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1980,8,,21.18709677419355,31,9,31,28,31,,57,31,6,,0,31,,,,,100.5,1.7
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1980.9,1980-09,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1980,9,,14.323333333333334,30,-1,30,25,30,,111.8,30,9,,0,30,,,,,7.5,117.8
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1980.10,1980-10,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1980,10,,5.638709677419355,31,-5,31,23,31,,112.2,31,17,,2,31,,,,,1,384.2
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1980.11,1980-11,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1980,11,,0.31333333333333335,30,-8.5,30,15,30,,65.1,30,12,,15.5,30,,,,,0,530.6
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1980.12,1980-12,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1980,12,,-8.196774193548388,31,-30,31,8.5,31,,101.8,31,20,,68,31,,,,,0,812.1
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.1,1981-01,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,1,,-14.263636363636364,22,-31.5,22,5,22,,53.1,31,13,,53.1,31,,,,,0,709.8
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.2,1981-02,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,2,,-4.3428571428571425,28,-26.5,28,7,28,,105.2,28,13,,82,28,,,,,0,625.6
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.3,1981-03,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,3,,-2.1451612903225805,31,-18,31,17,31,,55,31,14,,36,31,,,,,0,624.5
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.4,1981-04,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,4,,6.3,30,-8,30,20,30,,44.6,30,8,,0,30,,,,,0,351
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.5,1981-05,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,5,,10.835483870967742,31,-2,31,26.5,31,,80.8,31,11,,0,31,,,,,2.1,224.2
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.6,1981-06,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,6,,16.44,30,2,30,29.5,30,,82.4,30,10,,0,30,,,,,18.9,65.7
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.7,1981-07,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,7,,20.503225806451614,31,6,31,30,31,,104.6,31,6,,0,31,,,,,87.8,10.2
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.8,1981-08,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,8,,18.767741935483873,31,5,31,27,31,,157.2,31,11,,0,31,,,,,37.4,13.6
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.9,1981-09,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,9,,13.38,30,0,30,25.5,30,,119.8,30,16,,0,30,,,,,12.6,151.2
-80.56666666666666,43.81666666666667,43.817,-80.567,ARTHUR,6140348,4731.1981.10,1981-10,2014-07-31 11:51:51,ON,ONTARIO,ONTARIO,1981,10,,5.658064516129032,31,-5,31,16,31,,117.7,31,16,,21,31,,,,,0,382.6
