x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-79.31666666666666,43.78333333333333,43.783,-79.317,TORONTO CASTLEMERE,6158M1K,5040.1980.2,1980-02,2014-07-31 11:52:05,ON,ONTARIO,ONTARIO,1980,2,,-7.082758620689655,29,-24,29,4.5,29,,17.4,29,6,,12.4,29,,,,,0,727.4
-79.31666666666666,43.78333333333333,43.783,-79.317,TORONTO CASTLEMERE,6158M1K,5040.1980.3,1980-03,2014-07-31 11:52:05,ON,ONTARIO,ONTARIO,1980,3,,-1.103225806451613,31,-21.5,31,13.5,31,,114,31,12,,38.2,31,,,,,0,592.2
-79.31666666666666,43.78333333333333,43.783,-79.317,TORONTO CASTLEMERE,6158M1K,5040.1980.4,1980-04,2014-07-31 11:52:05,ON,ONTARIO,ONTARIO,1980,4,,7.056666666666667,30,-6,30,18,30,,128.8,30,16,,0,30,,,,,0,328.3
-79.31666666666666,43.78333333333333,43.783,-79.317,TORONTO CASTLEMERE,6158M1K,5040.1980.5,1980-05,2014-07-31 11:52:05,ON,ONTARIO,ONTARIO,1980,5,,15.1,31,2,31,31,31,,49.8,31,7,,0,31,,,,,24.5,114.4
-79.31666666666666,43.78333333333333,43.783,-79.317,TORONTO CASTLEMERE,6158M1K,5040.1980.6,1980-06,2014-07-31 11:52:05,ON,ONTARIO,ONTARIO,1980,6,,15.753333333333334,30,3.5,30,32.5,30,,122.4,30,12,,0,30,,,,,26.4,93.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.1,1930-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,1,,-7.27741935483871,31,-28.9,31,6.1,31,,136.1,31,16,,43.7,31,,,,,0,783.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.2,1930-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,2,,-6.960714285714285,28,-31.7,28,10,28,,44,28,15,,30.8,28,,,,,0,698.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.3,1930-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,3,,-2.2,31,-15,31,9.4,31,,65.3,31,9,,39.4,31,,,,,0,626.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.4,1930-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,4,,5.5,29,-7.8,29,25.6,29,,46,30,5,,0.8,30,,,,,0,362.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.5,1930-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,5,,14.448275862068966,29,1.1,29,31.1,29,,83.6,31,9,,0,31,,,,,21.5,124.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.6,1930-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,6,,19.46551724137931,29,4.4,29,31.7,29,,56.2,30,13,,0,30,,,,,65.9,23.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.7,1930-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,7,,20.177419354838708,31,6.1,31,32.2,31,,77.2,31,8,,0,31,,,,,76.5,9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.8,1930-08,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,8,,19.838709677419356,31,5.6,31,32.8,31,,62.9,31,10,,0,31,,,,,76.2,19.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.9,1930-09,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,9,,16.71,30,2.2,30,31.7,30,,29.4,30,6,,0,30,,,,,28.5,67.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.10,1930-10,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,10,,9.151612903225807,31,-5.6,31,28.9,31,,14.2,31,4,,0,31,,,,,0,274.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.11,1930-11,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,11,,3.006666666666667,30,-16.7,30,15,30,,28.4,30,4,,5.1,30,,,,,0,449.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1930.12,1930-12,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1930,12,,-4.925806451612903,31,-22.8,31,9.4,31,,37.7,31,7,,37.7,31,,,,,0,710.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.1,1931-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,1,,-8.676923076923076,26,-27.8,26,3.3,26,,37.7,31,8,,37.7,31,,,,,0,693.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.2,1931-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,2,,-7.310714285714286,28,-28.3,28,5,28,,26.9,28,7,,21.6,28,,,,,0,708.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.3,1931-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,3,,0.5129032258064516,31,-12.8,31,13.3,31,,48.5,31,5,,48.5,31,,,,,0,542.1
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.4,1931-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,4,,7.63,30,-5.6,30,25.6,30,,47.5,30,7,,0,30,,,,,0.3,311.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.5,1931-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,5,,13.574193548387097,31,-0.6,31,28.9,31,,75.5,31,14,,0,31,,,,,12.4,149.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.6,1931-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,6,,19.1,30,3.9,30,35.6,30,,37.1,30,6,,0,30,,,,,65.7,32.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.7,1931-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,7,,22.241935483870968,31,8.3,31,40.6,31,,110.3,31,9,,0,31,,,,,134.1,2.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.8,1931-08,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,8,,19.51290322580645,31,6.7,31,35.6,31,,17.6,31,5,,0,31,,,,,66.6,19.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.9,1931-09,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,9,,17.51,30,1.7,30,35.6,30,,128.4,30,9,,0,30,,,,,51.6,66.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.10,1931-10,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,10,,10.287096774193548,31,-2.8,31,25.6,31,,45,31,10,,0,31,,,,,3,242.1
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.11,1931-11,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,11,,5.273333333333333,30,-7.8,30,18.3,30,,68.9,30,10,,0,30,,,,,0,381.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1931.12,1931-12,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1931,12,,-2.9161290322580644,31,-14.4,31,9.4,31,,75.5,31,8,,10.1,31,,,,,0,648.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.1,1932-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,1,,-2.2533333333333334,30,-18.3,30,12.8,30,,124.1,31,12,,32.5,31,,,,,0,607.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.2,1932-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,2,,-5.1689655172413795,29,-19.4,29,8.3,29,,48.5,29,10,,16.6,29,,,,,0,671.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.3,1932-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,3,,-3.638709677419355,31,-18.3,31,13.3,31,,72,31,10,,54.7,31,,,,,0,670.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.4,1932-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,4,,4.093333333333334,30,-10,30,23.9,30,,44.4,30,8,,11.4,30,,,,,0,417.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.5,1932-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,5,,13.254838709677419,31,-0.6,31,28.3,31,,37.4,31,7,,0,31,,,,,6.3,153.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.6,1932-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,6,,18.783333333333335,30,1.7,30,32.8,30,,34.8,30,7,,0,30,,,,,58.9,35.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.7,1932-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,7,,19.203225806451613,31,5.6,31,31.7,31,,65.4,31,12,,0,31,,,,,54.1,16.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.8,1932-08,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,8,,20.43225806451613,31,7.8,31,33.3,31,,115.8,31,12,,0,31,,,,,82.8,7.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.9,1932-09,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,9,,15.826666666666666,30,-1.7,30,33.3,30,,105.4,30,10,,0,30,,,,,32.6,97.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.10,1932-10,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,10,,9.358064516129032,31,-3.3,31,25,31,,108.2,31,13,,0,31,,,,,2.6,270.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.11,1932-11,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,11,,-0.9966666666666667,30,-17.8,30,14.4,30,,85.4,30,12,,24.1,30,,,,,0,569.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1932.12,1932-12,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1932,12,,-3.6354838709677417,31,-26.1,31,12.8,31,,80.3,31,8,,14,31,,,,,0,670.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.1,1933-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,1,,-2.087096774193548,31,-18.9,31,10.6,31,,50.1,31,9,,12.3,31,,,,,0,622.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.2,1933-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,2,,-6.5285714285714285,28,-29.4,28,6.1,28,,80,28,9,,57.9,28,,,,,0,686.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.3,1933-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,3,,-2.6516129032258067,31,-17.8,31,10,31,,71.1,31,10,,7.5,31,,,,,0,640.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.4,1933-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,4,,7.123333333333333,30,-5.6,30,25.6,30,,110.2,30,11,,0,30,,,,,0.9,327.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.5,1933-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,5,,14.316129032258065,31,-1.1,31,28.9,31,,85.1,31,11,,0,31,,,,,10.7,124.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.6,1933-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,6,,20.14666666666667,30,3.3,30,36.1,30,,98,30,11,,0,30,,,,,95.7,31.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.7,1933-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,7,,22.125806451612902,31,8.9,31,36.7,31,,25.7,31,6,,0,31,,,,,129.7,1.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.8,1933-08,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,8,,19.641935483870967,31,6.7,31,33.9,31,,81.9,31,10,,0,31,,,,,62.6,11.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.9,1933-09,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,9,,16.286666666666665,30,-1.1,30,31.1,30,,45.8,30,11,,0,30,,,,,26.7,78.1
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.10,1933-10,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,10,,6.725806451612903,31,-12.2,31,23.3,31,,52.4,31,7,,17.7,31,,,,,0,349.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.11,1933-11,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,11,,-4.176666666666667,30,-20.6,30,18.3,30,,98.1,30,13,,45.2,30,,,,,0,665.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1933.12,1933-12,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1933,12,,-10.080645161290322,31,-38.9,31,7.2,31,,134.8,31,16,,69.7,31,,,,,0,870.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.1,1934-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,1,,-7.82258064516129,31,-29.4,31,9.4,31,,61.4,31,10,,46.7,31,,,,,0,800.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.2,1934-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,2,,-17.942857142857143,28,-40,28,0,28,,35.1,28,8,,35.1,28,,,,,0,1006.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.3,1934-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,3,,-4.47741935483871,31,-20.6,31,7.2,31,,95,31,10,,20.7,31,,,,,0,696.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.4,1934-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,4,,5.086666666666667,30,-6.1,30,24.4,30,,71.4,30,10,,5,30,,,,,0,387.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.5,1934-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,5,,13.85483870967742,31,-1.1,31,31.1,31,,34,31,5,,0,31,,,,,5.8,134.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.6,1934-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,6,,20.226666666666667,30,4.4,30,35,30,,137,30,9,,0,30,,,,,80.6,13.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.7,1934-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,7,,21.280645161290323,31,8.9,31,35,31,,54.4,31,6,,0,31,,,,,104.8,3.1
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.8,1934-08,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,8,,17.809677419354838,31,2.2,31,33.9,31,,37.8,31,6,,0,31,,,,,49.4,55.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.9,1934-09,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,9,,17.17,30,-2.2,30,29.4,30,,108.3,30,13,,0,30,,,,,30.3,55.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.10,1934-10,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,10,,7.164516129032258,31,-6.1,31,22.8,31,,41.3,31,8,,0,31,,,,,0,335.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.11,1934-11,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,11,,4.29,30,-7.8,30,16.7,30,,94.7,30,16,,6,30,,,,,0,411.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1934.12,1934-12,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1934,12,,-8.987096774193548,31,-26.1,31,8.3,31,,48.8,31,8,,45,31,,,,,0,836.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.1,1935-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,1,,-11.23225806451613,31,-33.9,31,5.6,31,,93.6,31,11,,50.7,31,,,,,0,906.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.2,1935-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,2,,-9.089285714285714,28,-32.2,28,5.6,28,,49.7,28,9,,20.2,28,,,,,0,758.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.3,1935-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,3,,-0.5612903225806452,31,-21.1,31,17.2,31,,54.9,31,9,,8.9,31,,,,,0,575.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.4,1935-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,4,,6.57,30,-6.1,30,25.6,30,,33.9,30,6,,0,30,,,,,0,342.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.5,1935-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,5,,10.987096774193548,31,-2.2,31,28.9,31,,52.1,31,8,,3.6,31,,,,,1,218.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.6,1935-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,6,,17.493333333333332,30,5,30,30.6,30,,148.7,30,12,,0,30,,,,,18.3,33.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.7,1935-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,7,,22.787096774193547,31,8.9,31,35.6,31,,131.5,31,9,,0,31,,,,,148.4,0
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.8,1935-08,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,8,,20.364516129032257,31,2.8,31,34.4,31,,26.4,31,7,,0,31,,,,,101.5,28.2
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.9,1935-09,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,9,,13.056666666666667,30,-2.2,30,29.4,30,,91.5,30,7,,0,30,,,,,3,151.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.10,1935-10,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,10,,8.464516129032258,31,-6.1,31,25,31,,42.1,31,8,,0.5,31,,,,,0,295.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.11,1935-11,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,11,,2.8433333333333333,30,-11.1,30,18.9,30,,96.3,30,11,,5.3,30,,,,,0,454.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1935.12,1935-12,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1935,12,,-9.825806451612904,31,-27.8,31,3.9,31,,82,31,13,,59.9,31,,,,,0,862.6
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.1,1936-01,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,1,,-10.287096774193548,31,-28.3,31,3.9,31,,58.6,31,11,,41.2,31,,,,,0,876.9
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.2,1936-02,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,2,,-12.506896551724138,29,-29.4,29,6.1,29,,68.2,29,11,,34.1,29,,,,,0,884.7
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.3,1936-03,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,3,,-0.5612903225806452,31,-25.6,31,16.1,31,,248.5,31,17,,64.1,31,,,,,0,575.4
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.4,1936-04,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,4,,4.25,30,-8.3,30,21.7,30,,66.9,30,11,,6.1,30,,,,,0,412.5
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.5,1936-05,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,5,,14.92258064516129,31,-3.9,31,31.1,31,,63,31,10,,0,31,,,,,25.9,121.3
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.6,1936-06,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,6,,18.42,30,4.4,30,31.7,30,,66.8,30,6,,0,30,,,,,43.4,30.8
-77.28333333333333,44.5,44.500,-77.283,TWEED,6159010,5133.1936.7,1936-07,2014-07-31 11:52:08,ON,ONTARIO,ONTARIO,1936,7,,21.838709677419356,31,5,31,40.6,31,,10.4,31,3,,0,31,,,,,125,6
